Condition,Movie,Cell ID,Generation,R.P,G.P,B.P,Parent MkP,Parent MkP.2,Parent ErP,Parent ErP.2,Parent MEP,Parent MEP.2,Generations Since Blue,Parent Type,First Frame,Last Frame,# of Time Frames,1,2,3,4,5,2Hr Conversion,2Hr Conversion.1,30Min Conversion,30Min Conversion.1,30Min Conversion.2,10Min Conversion,10Min Conversion.1,Sum of Conversions,Sum of Conversions.1,Sum of Conversions.2,Sum of Conversions.3,Sum of Conversions.4,Sum of Conversions.5,Sum of Conversions.6,Hours,First Time,Last Time,Total Time,1st X,1st Y,Last X,Last Y,Diffusion Pixel Distance,Diffusion Micron Distance,Total Pixel Distance,Total Micron Distance,Directionality,Avg Velocity,1 Peak Velocity,1 Peak Frame,1 Peak Time,3 Peak Velocity,3 Peak Frame 1,3 Peak Time 1,3 Peak Frame 2,3 Peak Time 2,3 Peak Frame 3,3 Peak Time 3,R.D1,G.D1,B.D1,Daughter 1 MkP,Daughter 1 MkP.2,Daughter 1 ErP,Daughter 1 ErP.2,Daughter 1 MEP,Daughter 1 MEP.2,Daughter 1 Type,R.D2,G.D2,B.D2,Daughter 2 MkP,Daughter 2 MkP.2,Daughter 2 ErP,Daughter 2 ErP.2,Daughter 2 MEP,Daughter 2 MEP.2,Daughter 2 Type,MEP Expansion,MEP Expansion.2,MEP Maintenance+E,MEP Maintenance+E.1,MEP Maintenance+E.2,MEP Maintenance+E.3,MEP Maintenance+Mk,MEP Maintenance+Mk.1,MEP Maintenance+Mk.2,MEP Maintenance+Mk.3,MEP Maintenance,MEP Exhaustion,MEP Exhaustion.1,MEP Exhaustion.2,MEP Exhaustion.3,ErP Expansion,ErP Expansion.2,MkP Expansion,Division Outcome,Division Outcome.6
Cntrl MkP,11082018_sp12_MkP,Sheet5,4,0,1,0,MkP,MkP,0,,0,,,MkP,105,379,275,275,362,-87,362,-87,550,-174,,,,45.8425,60.3454,0,0,0,0,0,45.8425,0,45.8425,77.0028,150.2019,73.1991,699.9541985,540.7671756,692.8154312,530.3192133,12.6539288,141.7240026,735.1900042,8234.128047,58.09974245,179.6177793,81.44817279,336,0.1667,74.54046555,336,0.1667,353,0.1667,352,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp12_MkP,Sheet6,4,0,1,0,MkP,MkP,0,,0,,,MkP,105,379,275,275,362,-87,362,-87,550,-174,,,,45.8425,60.3454,0,0,0,0,0,45.8425,0,45.8425,77.0028,150.2019,73.1991,715.0671937,541.8181818,660.9656805,451.835503,104.9945533,1175.938997,1205.302244,13499.38513,11.47966448,294.4731446,46.35624946,148,0.1667,37.39697572,148,0.1667,144,0.1667,292,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp12_MkP,Sheet7,2,0,1,0,MkP,MkP,0,,0,,,MkP,9,15,7,7,-2,9,-2,9,14,18,,,,1.1669,-0.3334,14,0,0,0,0,0,0,14,40,52,12,653.9169329,486.7507987,663.2729358,443.7614679,43.99565155,492.7512973,73.20955881,819.9470587,1.664018062,58.56764705,51.49158711,11,2,34.11000952,11,2,13,2,10,2,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp12_MkP,Sheet8,3,0,1,0,MkP,MkP,0,,0,,,MkP,16,379,364,364,362,2,362,2,728,4,,,,60.6788,60.3454,0,4,0,0,0,0,60.3454,64.3454,54,150.2019,96.2019,665.3985765,445.2633452,652.5225102,480.4297408,37.44954555,419.4349102,1437.810158,16103.47377,38.3932605,250.2661226,32.50270825,291,0.1667,31.35604203,291,0.1667,349,0.1667,348,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp12_MkP,Sheet9,3,0,1,0,MkP,MkP,0,,0,,,MkP,16,379,364,364,362,2,362,2,728,4,,,,60.6788,60.3454,0,4,0,0,0,0,60.3454,64.3454,54,150.2019,96.2019,660.6701389,433.6388889,237.2567568,130.4459459,520.7733219,5832.661205,1527.975056,17113.32063,2.934050175,265.9602805,82.53541963,50,0.1667,76.43319794,50,0.1667,56,0.1667,49,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp14_MkP,Sheet1,1,0,1,0,MkP,MkP,0,,0,,,MkP,1,16,16,16,-1,17,-1,17,32,34,,,,2.6672,-0.1667,32,0,0,0,0,0,0,32,24,54,30,683.2193309,445.4126394,685.8436945,498.6394316,53.29145047,596.8642453,145.5736139,1630.424476,2.731650436,50.95076487,62.97762577,5,2,41.58335243,5,2,7,2,6,2,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp14_MkP,Sheet2,2,0,1,0,MkP,MkP,0,,0,,,MkP,17,379,363,363,362,1,362,1,726,2,,,,60.5121,60.3454,0,2,0,0,0,0,60.3454,62.3454,56,150.2019,94.2019,684.2205128,505.6461538,592.2287645,511.5164093,92.17885691,1032.403197,1127.958567,12633.13595,12.23663002,202.6314043,85.99587391,233,0.1667,84.15655727,233,0.1667,235,0.1667,247,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp14_MkP,Sheet3,2,0,1,0,MkP,MkP,0,,0,,,MkP,17,81,65,65,64,1,64,1,130,2,,,,10.8355,10.6688,0,2,0,0,0,0,10.6688,12.6688,56,73.002,17.002,691.7993197,492.3401361,706.2827715,510.6292135,23.32939625,261.289238,205.3850866,2300.31297,8.803703464,181.5730748,29.72528554,30,0.1667,21.96972851,30,0.1667,59,0.1667,56,0.1667,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp14_MkP,Sheet4,3,0,1,0,MkP,MkP,0,,0,,,MkP,82,379,298,298,362,-64,362,-64,596,-128,,,,49.6766,60.3454,0,0,0,0,0,49.6766,0,49.6766,73.1687,150.2019,77.0332,703.8428571,502.1942857,670.6101695,485.3891243,37.24009907,417.0891096,1127.031904,12622.75732,30.26393409,254.0986566,38.87179164,218,0.1667,36.57420859,218,0.1667,340,0.1667,261,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp14_MkP,Sheet5,3,0,1,0,MkP,MkP,0,,0,,,MkP,82,379,298,298,362,-64,362,-64,596,-128,,,,49.6766,60.3454,0,0,0,0,0,49.6766,0,49.6766,73.1687,150.2019,77.0332,707.1147541,516.852459,700.3290387,502.9058474,15.50980046,173.7097652,1246.501609,13960.81802,80.36864253,281.034089,51.02795562,126,0.1667,41.32490311,126,0.1667,156,0.1667,147,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp17_MkP,Sheet1,1,0,1,0,MkP,MkP,0,,0,,,MkP,1,12,12,12,-5,17,-5,17,24,34,,,,2.0004,-0.8335,24,0,0,0,0,0,0,24,24,46,22,652.9652174,505.3086957,680.3457944,609.1277259,107.3689295,1202.532011,446.8693234,5004.936423,4.161998498,208.5390176,178.4337657,12,2,122.9359398,12,2,10,2,11,2,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp17_MkP,Sheet2,2,0,1,0,MkP,MkP,0,,0,,,MkP,13,76,64,64,59,5,59,5,128,10,,,,10.6688,9.8353,0,10,0,0,0,0,9.8353,19.8353,48,72.1685,24.1685,666.6621622,601.3648649,883.8694779,602.7630522,217.2118158,2432.772337,596.8268123,6684.460298,2.747671944,336.998195,97.68772562,18,2,73.49072044,18,2,17,2,15,2,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp17_MkP,Sheet3,3,0,1,0,MkP,MkP,0,,0,,,MkP,77,379,303,303,362,-59,362,-59,606,-118,,,,50.5101,60.3454,0,0,0,0,0,50.5101,0,50.5101,72.3352,150.2019,77.8667,885.0932476,608.1061093,865.1486486,588.3918919,28.04349115,314.0871009,1098.920979,12307.91496,39.18631147,243.6723539,65.77028468,122,0.1667,60.72281207,122,0.1667,116,0.1667,111,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp17_MkP,Sheet4,3,0,1,0,MkP,MkP,0,,0,,,MkP,77,379,303,303,362,-59,362,-59,606,-118,,,,50.5101,60.3454,0,0,0,0,0,50.5101,0,50.5101,72.3352,150.2019,77.8667,882.6464646,592.3265993,859.4943567,491.9232506,103.0381121,1154.026856,1164.557073,13043.03922,11.3021973,258.226359,81.30060038,126,0.1667,71.43274247,126,0.1667,129,0.1667,130,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp17_MkP,Sheet5,2,0,1,0,MkP,MkP,0,,0,,,MkP,13,66,54,54,49,5,49,5,108,10,,,,9.0018,8.1683,0,10,0,0,0,0,8.1683,18.1683,48,70.5015,22.5015,673.1486486,605.2567568,789.694382,479.1707865,171.6990968,1923.029885,449.8382965,5038.188921,2.619922322,277.3065681,164.4505622,18,2,112.0216794,18,2,15,2,14,2,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp17_MkP,Sheet6,3,0,1,0,MkP,MkP,0,,0,,,MkP,67,180,114,114,163,-49,163,-49,228,-98,,,,19.0038,27.1721,0,0,0,0,0,19.0038,0,19.0038,70.6682,91.5997,20.9315,795.5907336,477.1467181,792.5263158,472.5107212,5.557258651,62.24129689,492.359255,5514.423656,88.5975057,290.174789,94.02849892,146,0.1667,75.27332452,146,0.1667,144,0.1667,131,0.1667,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp17_MkP,Sheet7,4,0,1,0,MkP,MkP,0,,0,,,MkP,181,379,199,199,362,-163,362,-163,398,-326,,,,33.1733,60.3454,0,0,0,0,0,33.1733,0,33.1733,91.888,150.2019,58.3139,788.1528239,465.7807309,780.3807531,469.1631799,8.47620467,94.93349231,374.3858225,4193.121212,44.16903993,126.4004851,24.84496397,207,0.1667,22.34947154,207,0.1667,236,0.1667,201,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp17_MkP,Sheet8,4,0,1,0,MkP,MkP,0,,0,,,MkP,181,379,199,199,362,-163,362,-163,398,-326,,,,33.1733,60.3454,0,0,0,0,0,33.1733,0,33.1733,91.888,150.2019,58.3139,797.6441281,478.9964413,674.5839112,613.185853,182.073104,2039.218765,997.7577864,11174.88721,5.479984493,336.8638998,61.74013151,243,0.1667,58.64731178,243,0.1667,224,0.1667,255,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp17_MkP,Sheet9,3,0,1,0,MkP,MkP,0,,0,,,MkP,67,162,96,96,145,-49,145,-49,192,-98,,,,16.0032,24.1715,0,0,0,0,0,16.0032,0,16.0032,70.6682,86.5047,15.8365,782.9393939,483.2765152,850.3854749,726.8659218,252.7543726,2830.848973,616.6235612,6906.183886,2.439615801,431.5501828,76.36528074,103,0.1667,68.24102144,103,0.1667,106,0.1667,105,0.1667,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp17_MkP,Sheet10,4,0,1,0,MkP,MkP,0,,0,,,MkP,163,379,217,217,362,-145,362,-145,434,-290,,,,36.1739,60.3454,0,0,0,0,0,36.1739,0,36.1739,86.6714,150.2019,63.5305,842.9352941,729.2941176,881.679219,737.0627615,39.51510522,442.5691784,711.9505502,7973.846162,18.0171746,220.4309229,45.67322916,259,0.1667,44.63438873,259,0.1667,260,0.1667,248,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp17_MkP,Sheet11,4,0,1,0,MkP,MkP,0,,0,,,MkP,163,379,217,217,362,-145,362,-145,434,-290,,,,36.1739,60.3454,0,0,0,0,0,36.1739,0,36.1739,86.6714,150.2019,63.5305,855.084507,726.1830986,845.7548161,714.0122592,15.33533386,171.7557392,303.3110781,3397.084075,19.77857678,93.90980997,21.05711572,236,0.1667,11.81736992,236,0.1667,281,0.1667,305,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp21_MkP,Sheet1,1,0,1,0,MkP,MkP,0,,0,,,MkP,1,7,7,7,-10,17,-10,17,14,34,,,,1.1669,-1.667,14,0,0,0,0,0,0,14,24,36,12,695.8344156,483.0194805,667.8173516,523.4657534,49.20220388,551.0646834,59.94632026,671.3987869,1.218366568,47.95705621,31.12607329,3,2,23.80623983,3,2,2,2,4,2,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp21_MkP,Sheet2,2,0,1,0,MkP,MkP,0,,0,,,MkP,8,16,9,9,-1,10,-1,10,18,20,,,,1.5003,-0.1667,18,0,0,0,0,0,0,18,38,54,16,671.2191781,515.0239726,647.3581781,526.9026915,26.65429206,298.5280711,101.8904514,1141.173055,3.822665826,63.39850308,36.43937516,11,2,32.32946602,11,2,14,2,13,2,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp21_MkP,Sheet3,3,0,1,0,MkP,MkP,0,,0,,,MkP,17,379,363,363,362,1,362,1,726,2,,,,60.5121,60.3454,0,2,0,0,0,0,60.3454,62.3454,56,150.2019,94.2019,647.7210145,515.3115942,651.7433628,504.9787611,11.08813451,124.1871065,1214.495154,13602.34572,109.5310625,218.1772147,62.43275374,342,0.1667,49.06569638,342,0.1667,307,0.1667,319,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp21_MkP,Sheet4,3,0,1,0,MkP,MkP,0,,0,,,MkP,17,379,363,363,362,1,362,1,726,2,,,,60.5121,60.3454,0,2,0,0,0,0,60.3454,62.3454,56,150.2019,94.2019,648.0509091,529.4218182,656.1842576,521.3953488,11.42696671,127.9820271,1485.363338,16636.06939,129.9875441,266.8371587,44.55065883,377,0.1667,36.26553683,377,0.1667,334,0.1667,280,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp21_MkP,Sheet5,2,0,1,0,MkP,MkP,0,,0,,,MkP,8,15,8,8,-2,10,-2,10,16,20,,,,1.3336,-0.3334,16,0,0,0,0,0,0,16,38,52,14,660.260274,524.5445205,667.4003759,514.1842105,12.58241153,140.9230091,61.53271071,689.1663599,4.890374995,43.07289749,26.15481915,11,2,18.01596641,11,2,15,2,14,2,0,1,0,MkP,MkP,0,,0,,MkP,0,1,0,MkP,MkP,0,,0,,MkP,0,,0,0,0,,0,0,0,,0,0,0,,0,,1,MkP Expansion,MkP Expansion,
Cntrl MkP,11082018_sp21_MkP,Sheet6,3,0,1,0,MkP,MkP,0,,0,,,MkP,16,379,364,364,362,2,362,2,728,4,,,,60.6788,60.3454,0,4,0,0,0,0,60.3454,64.3454,54,150.2019,96.2019,675.986755,518.9139073,579.75,520.4766949,96.24944318,1077.993764,1903.423842,21318.34703,19.77594653,331.3111275,59.74790921,331,0.1667,47.86005656,331,0.1667,21,0.1667,334,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl MkP,11082018_sp21_MkP,Sheet7,3,0,1,0,MkP,MkP,0,,0,,,MkP,16,379,364,364,362,2,362,2,728,4,,,,60.6788,60.3454,0,4,0,0,0,0,60.3454,64.3454,54,150.2019,96.2019,661.6370968,512.8172043,613.2124224,519.5559006,48.89129902,547.5825491,978.572328,10960.01007,20.01526545,170.3309028,47.51491654,350,0.1667,34.75517204,350,0.1667,349,0.1667,369,0.1667,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl ErP,11262018_sp39_ErP,Sheet1,1,1,0,0,0,,ErP,ErP,0,,,ErP,1,8,8,8,-12,20,-12,20,16,40,,,,1.3336,-2.0004,16,0,0,0,0,0,0,16,24,38,14,643.503876,505.4186047,640.5931034,512.9287356,8.05448099,90.21018709,19.65812357,220.170984,2.440644356,13.7606865,10.05959148,4,2,7.79538729,4,2,2,2,5,2,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet2,2,1,0,0,0,,ErP,ErP,0,,,ErP,9,17,9,9,-3,12,-3,12,18,24,,,,1.5003,-0.5001,18,0,0,0,0,0,0,18,40,56,16,642.7736842,516.4631579,643.4256055,513.9550173,2.591480398,29.02458046,80.11065559,897.2393426,30.91308569,49.84663015,39.47926626,15,2,29.10970014,15,2,16,2,14,2,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet3,3,1,0,0,0,,ErP,ErP,0,,,ErP,18,81,64,64,61,3,61,3,128,6,,,,10.6688,10.1687,0,6,0,0,0,0,10.1687,16.1687,58,73.002,15.002,669.3071672,531.774744,880.3024283,567.9602649,214.0756691,2397.647494,262.9928668,2945.520108,1.228504238,182.1742075,160.3536685,20,2,91.54052588,20,2,19,2,21,1,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet4,4,1,0,0,0,,ErP,ErP,0,,,ErP,82,162,81,81,142,-61,142,-61,162,-122,,,,13.5027,23.6714,0,0,0,0,0,13.5027,0,13.5027,73.1687,86.5047,13.336,878.9967213,568.1540984,888.5738499,645.4818402,77.91855394,872.6878042,170.046676,1904.522771,2.182364371,141.0475513,27.00087239,139,0.1667,22.62751218,139,0.1667,160,0.1667,134,0.1667,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet5,5,1,0,0,0,,ErP,ErP,0,,,ErP,163,246,84,84,226,-142,226,-142,168,-284,,,,14.0028,37.6742,0,0,0,0,0,14.0028,0,14.0028,86.6714,110.6275,23.9561,887.2842809,638.6020067,921.2895238,507.4152381,135.5224144,1517.851041,233.2599251,2612.511161,1.721190743,186.570626,41.76296435,230,0.2883,26.96353367,230,0.2883,223,0.2883,185,0.2883,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet6,6,1,0,0,0,,ErP,ErP,0,,,ErP,247,329,83,83,309,-226,309,-226,166,-452,,,,13.8361,51.5103,0,0,0,0,0,13.8361,0,13.8361,110.9158,134.5564,23.6406,929.7575,507.9675,947.7636816,484.6044776,29.49666745,330.3626754,162.8928205,1824.39959,5.522414381,131.8579361,20.1017035,314,0.2883,18.03626887,314,0.2883,300,0.2883,301,0.2883,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet7,7,1,0,0,0,,ErP,ErP,0,,,ErP,330,415,86,86,395,-309,395,-309,172,-618,,,,14.3362,65.8465,0,0,0,0,0,14.3362,0,14.3362,134.8447,161.5995,26.7548,939.8606061,477.3727273,932.1459459,453.2567568,25.31987391,283.5825877,121.4367582,1360.091692,4.796104382,94.8711438,8.608699347,404,0.3166,7.450147321,404,0.3166,415,0.3166,359,0.3166,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet8,8,1,0,0,0,,ErP,ErP,0,,,ErP,416,479,64,64,459,-395,459,-395,128,-790,,,,10.6688,76.5153,0,0,0,0,0,10.6688,0,10.6688,161.9161,181.8619,19.9458,932.1469816,446.7060367,858.9002732,452.6270492,73.48563588,823.0391218,403.6621305,4521.015861,5.493075288,423.7604849,64.96913565,460,0.3166,56.35599874,460,0.3166,462,0.3166,461,0.3166,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl ErP,11262018_sp39_ErP,Sheet9,8,1,0,0,0,,ErP,ErP,0,,,ErP,416,428,13,13,408,-395,408,-395,26,-790,,,,2.1671,68.0136,0,0,0,0,0,2.1671,0,2.1671,161.9161,165.7153,3.7992,942.1706161,464.1800948,918.7868339,454.7607106,25.20964244,282.3479953,83.36083033,933.6412996,3.306704191,430.825204,41.36346345,417,0.3166,25.0889676,417,0.3166,428,0.3166,422,0.3166,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl ErP,11262018_sp39_ErP,Sheet10,7,1,0,0,0,,ErP,ErP,0,,,ErP,330,428,99,99,408,-309,408,-309,198,-618,,,,16.5033,68.0136,0,0,0,0,0,16.5033,0,16.5033,134.8447,165.7153,30.8706,951.3862275,488.5628743,1000.345477,537.5753769,69.27650077,775.8968087,286.008798,3203.298537,4.128511036,194.1004852,72.12076106,417,0.3166,36.21404004,417,0.3166,420,0.3166,425,0.3166,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl ErP,11262018_sp39_ErP,Sheet11,6,1,0,0,0,,ErP,ErP,0,,,ErP,247,320,74,74,300,-226,300,-226,148,-452,,,,12.3358,50.01,0,0,0,0,0,12.3358,0,12.3358,110.9158,131.9617,21.0459,910.4478022,513.6923077,922.0788863,488.6844548,27.58033405,308.8997413,136.5958701,1529.873745,4.952654667,124.0190134,19.06423064,314,0.2883,17.02060167,314,0.2883,300,0.2883,301,0.2883,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet12,7,1,0,0,0,,ErP,ErP,0,,,ErP,321,388,68,68,368,-300,368,-300,136,-600,,,,11.3356,61.3456,0,0,0,0,0,11.3356,0,11.3356,132.25,153.0513,20.8013,929.59,491.705,903.4623377,464.3220779,37.84810644,423.8987921,93.75954631,1050.106919,2.477258577,92.63796523,8.300165642,381,0.3166,7.672210953,381,0.3166,356,0.3166,382,0.3166,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet13,8,1,0,0,0,,ErP,ErP,0,,,ErP,389,479,91,91,459,-368,459,-368,182,-736,,,,15.1697,76.5153,0,0,0,0,0,15.1697,0,15.1697,153.3679,181.8619,28.494,905.3704735,469.1671309,847.5595745,480.6191489,58.93427498,660.0638798,418.1344239,4683.105547,7.094927765,308.714447,26.42353071,446,0.3166,24.5402598,446,0.3166,431,0.3166,458,0.3166,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl ErP,11262018_sp39_ErP,Sheet14,8,1,0,0,0,,ErP,ErP,0,,,ErP,389,425,37,37,405,-368,405,-368,74,-736,,,,6.1679,67.5135,0,0,0,0,0,6.1679,0,6.1679,153.3679,164.7655,11.3976,918.0726392,451.7772397,929.0400943,444.2688679,13.2913776,148.8634291,87.53020232,980.338266,6.585487595,158.9419845,19.52088361,421,0.3166,15.29744995,421,0.3166,424,0.3166,417,0.3166,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
Cntrl ErP,11262018_sp39_ErP,Sheet15,7,1,0,0,0,,ErP,ErP,0,,,ErP,321,396,76,76,376,-300,376,-300,152,-600,,,,12.6692,62.6792,0,0,0,0,0,12.6692,0,12.6692,132.25,155.5841,23.3341,910.5112219,490.7680798,887.5333333,483.7615385,24.02238511,269.0507133,79.19417408,886.9747497,3.296682394,70.01032028,7.585848073,396,0.3166,6.525073314,396,0.3166,395,0.3166,341,0.2883,1,0,0,0,,ErP,ErP,0,,ErP,1,0,0,0,,ErP,ErP,0,,ErP,0,,0,0,0,,0,0,0,,0,0,0,,1,ErP Expansion,0,,ErP Expansion,
Cntrl ErP,11262018_sp39_ErP,Sheet16,8,1,0,0,0,,ErP,ErP,0,,,ErP,397,433,37,37,413,-376,413,-376,74,-752,,,,6.1679,68.8471,0,0,0,0,0,6.1679,0,6.1679,155.9007,167.2983,11.3976,884.8539326,491.258427,1000.158358,536.9296188,124.0200316,1389.024353,200.2846827,2243.188446,1.614938169,363.6875511,73.03978263,417,0.3166,39.24174379,417,0.3166,431,0.3166,426,0.3166,0,0,0,0,,0,,0,,,0,0,0,0,,0,,0,,,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,
